Ticket_ID,Customer_Email,Customer_Name,Topic,Channel,Agent_Name,CSAT_Score,Priority,Created_Date,Resolved_Date,Resolution_Hours,Status
TKT-62370,,Melissa Garner,Billing,Phone,Bot,,High,2025-04-29,2025-02-06,17.51,Closed
TKT-63009,jill25@example.com,Adam Wiggins,Login Issue,Email,Joshua,2,L ,2025-04-25,2025-10-01,52.15,Escalated
TKT-33183,morganwatson@example.org,Teresa Griffin,Login Issue,,Bot,2,Low,2025-01-04,2025-09-25,42.97,Open
TKT-48057,wendywalsh@example.com,Manu̩l H̩ss,Technical Support,,,5,Urgent,2025-05-25,2025-01-30,46.17,Resolved
TKT-76335,ryan38@example.org,Tina Yates,Login Issue,Chat,Bot,4,High,2025-05-20,2025-08-05,50.73,Resolved
TKT-87506,nicole85@example.org,Victoria Garrett,Refund,Social Media,,,High,2025-08-12,2025-09-07,40.84,In Progress
,moodysteven@example.net,,Technical Support,Chat,Kayla,4,High,2025-07-18,2025-11-01,5.91,In Progress
TKT-32928,vhamilton@example.net,Alyssa King DDS,Login Issue,Email,Kristine,,H ,2025-11-23,2025-04-30,71.52,Resolved
TKT-63562,alexisross@example.net,John Chang,Refund,Social Media,Bot,4,Medium,2025-10-29,2025-01-15,63.1,Escalated
TKT-19858,clarkmark@example.org,Brian Ponce,Feature Request,Chat,,5,Low,2025-08-09,2025-10-25,26.67,Escalated
TKT-72654,,Alejandro Williams,Billing,Chat,,5,L,,2025-04-22,,Resolved
TKT-19236,robertramirez@example.com,Kyle Wilson,Billing,Chaat,,1,,,2025-08-02,6.32,Closed
TKT-70771,jason55@example.org,Michael Bailey,Billing,Email,Bot,4,High ,,2025-06-09,,
TKT-45496,shawnwright@example.com,Daniel Moore,Technical Support,Pigeon Carrier,,5,Med,,2025-03-28,,Closed
TKT-91812,mark22@example.net,Lisa Mora,Refund,Social Media,,3,L ,2025-03-29,2025-11-20,26.76,Closed
TKT-73975,kdavis@example.com,Miranda Hoffman,Technical Support,Chat,,5,H,2025-09-05,2025-04-17,48.99,
,belindasmith@example.net,Timothy Robbins,Technical Support,Chat,,5,Low,2025-07-27,2025-01-21,64.59,Escalated
,kingbryan@example.com,Christopher Maldonado,Feature Request,Chat,,3,Med,2025-10-27,2025-07-24,67.83,Closed
TKT-53693,watsonerika@example.org,Nathani̩l Ramos,Refund,,Dylan,3,Medium,,2025-11-14,27.37,In Progress
TKT-43127,douglasmahoney@example.net,Evelyn Mcmillan,Feature Request,,Kevin,3,L,2025-01-06,2025-02-19,44.68,Closed
TKT-17043,wandasmith@example.net,Kathy Ford,Login Issue,Pigeon Carrier,,1,H,2025-01-24,2025-01-22,66.59,Closed
TKT-92361,masseydavid@example.org,,Feature Request,,Christopher,2,Urgent,2025-09-20,2025-06-09,21.2,Closed
TKT-79206,martinarthur@example.com,William Zuniga,Technical Support,Social Media,,1,L,2025-11-28,2025-05-09,28.27,In Progress
TKT-91281,,Thomas Clark,Refund,Email,,2,Med,2025-07-23,2025-07-21,17.33,Closed
TKT-65090,,Linda Soto,Billing,Chat,Cody,3,H,2025-07-14,2025-06-07,52.03,Closed
TKT-28109,jessicabrown@example.com,Tracy Pace,Technical Support,Email,Casey,4,L,2025-11-09,2025-11-07,42.68,Escalated
TKT-17520,nross@example.org,Cody Powell,Technical Support,Social Media,Bot,1,Low,2025-07-27,2025-07-25,19.92,Resolved
TKT-46312,zespinoza@example.org,Hannah Dalton,Billing,Phone,Bot,4,Urgent,2025-03-25,2025-04-14,55.73,Closed
TKT-26313,spatton@example.net,Eric Holmes,Feature Request,Email,,4,Low,2025-08-04,2025-05-12,8.35,In Progress
TKT-47030,chadmiller@example.com,Joseph Chan,Technical Support,Phone,,1,H,,2025-08-04,71.38,Closed
TKT-98803,,,Login Issue,Social Media,Ryan,3,Urgent,2025-02-01,2025-07-15,47.82,Closed
TKT-25799,ucarr@example.com,Patrick Ingram,Feature Request,,Bot,2,H,2025-01-21,2025-11-15,67.06,Open
TKT-47445,hfrazier@example.org,Michael Zavala,Feature Request,Email,,4,Med,,,65.55,Escalated
TKT-97453,rushdiane@example.com,Brandon Peterson,,Email,Bot,2,L,2025-06-16,2025-03-13,40.48,Open
TKT-60163,dennis47@example.org,Breanna Horn,Feature Request,Phone,,3,Medium,2025-04-22,2025-07-17,15.02,Open
TKT-34594,williamturner@example.com,Crystal Johnson,,Email,Veronica,2,,2025-04-25,2025-07-26,50.93,Open
TKT-10925,eric15@example.org,Kenneth Morrison,Billing,Pigeon Carrier,Bot,4,L,2025-02-17,2025-03-16,16.04,Resolved
TKT-79402,thomasfletcher@example.org,Kevin Cruz,Technical Support,Phone,Christopher,2,High,2025-05-16,,15.23,Resolved
TKT-37720,raymond22@example.com,Cindy Goodman,Feature Request,,Sean,5,Low,2025-01-21,2025-07-27,55.92,Closed
TKT-76956,,Eric Washington,Billing,Chat,,3,L,2025-11-27,2025-07-29,19.49,Closed
TKT-16366,wruiz@example.net,Jasmin Smith,Billing,Pigeon Carrier,,4,Low,2025-08-20,2025-01-09,11.0,Escalated
TKT-64724,jonathanwise@example.org,Taylor Garcia,Feature Request,Chat,Kristina,2,L,,2025-03-29,15.21,In Progress
TKT-39091,rbarajas@example.com,Christopher Flowers,Refund,Social Media,Maria,5,H,2025-05-16,2025-10-30,44.01,In Progress
TKT-67604,,Lucas Meadows,Technical Support,Phone,Bot,5,H ,2025-07-16,2025-01-20,50.53,Resolved
TKT-11144,thomasallen@example.org,Bobby Richards,,Social Media,,1,Medium,2025-04-09,2025-04-19,41.21,In Progress
TKT-86846,jillhill@example.com,Mary Jones,,,Bot,1,Medium ,2025-08-01,2025-01-16,30.08,
TKT-22442,allison74@example.com,Laura Hahn,Refund,Email,,4,Low,2025-02-20,2025-01-04,,Closed
TKT-84866,kelly99@example.org,Alyssa Beck,Feature Request,Chat,,5,Low,2025-10-07,2025-03-13,18.75,
TKT-76399,alucas@example.net,Rachel Bell,,Chat,,2,Medium,2025-01-01,2025-02-07,60.35,Open
TKT-31217,mcdonaldchristine@example.net,Dr. Tamara Barnett DDS,Billing,Social Media,,3,L,2025-01-01,2025-08-12,49.64,Closed
,james47@example.com,Samantha Bell,,Social Media,,4,,2025-03-27,2025-10-22,8.13,Closed
TKT-91514,jack21@example.org,James Williams MD,Technical Support,Emaail,Nancy,2,Urgent,2025-04-16,,50.95,Resolved
TKT-67027,maxwell20@example.com,Wesley Gomez,Billing,Phone,,3,H ,2025-08-10,2025-04-08,13.69,Closed
,katherinegriffin@example.org,Janice Herrera,Billing,Pigeon Carrier,Bot,3,L,2025-09-08,2025-02-10,29.62,In Progress
TKT-10658,,Michelle Johnson,Login Issue,Social Media,Bot,2,L,2025-01-10,2025-05-04,8.09,Closed
,ann98@example.org,Whitney Martin,Technical Support,,,,L,2025-10-09,2025-01-18,25.26,
TKT-89944,jon48@example.com,Angela Cervantes,Feature Request,,Bot,3,Low,2025-04-11,2025-08-27,,Open
TKT-46727,april04@example.net,William Arnold,Billing,Email,Margaret,4,Medium ,2025-01-31,2025-09-06,8.84,Closed
TKT-49140,johnsongina@example.org,Kristine Colon,Refund,Email,Bot,3,Urgent,2025-07-19,2025-09-25,50.22,In Progress
TKT-91276,lsmith@example.net,Jonathan Conley,Billing,Pigeon Carrier,Peter,4,Urgent,2025-09-05,2025-08-15,56.8,Escalated
,cindy04@example.org,Thomas Cain,,Sociaal Mediaa,,5,H,2025-01-17,2025-05-29,41.46,Escalated
TKT-40742,justinphillips@example.com,Amber Robinson,,Pigeon Carrier,Bot,1,Low,2025-04-26,2025-05-12,,Closed
TKT-38751,bakerdaniel@example.com,Vickie Jones,Technical Support,Phone,,5,L,2025-04-11,2025-07-08,5.8,Resolved
TKT-55757,,Matthew Lopez,Login Issue,Phone,Jamie,2,L,2025-01-03,2025-03-17,59.77,Escalated
TKT-32960,emilycarrillo@example.com,Christine Ramirez,Billing,Email,,,,2025-03-06,2025-03-04,10.91,Open
TKT-67825,mcclureangie@example.com,Victor Jackson,Refund,Social Media,Bot,4,L,2025-04-25,2025-11-15,71.72,
TKT-37304,corey51@example.net,,Feature Request,Phone,Brittney,4,L,2025-05-30,2025-01-22,57.32,Escalated
TKT-53561,sarahwebb@example.com,Timothy Flowers,Refund,Chat,Henry,5,Low,2025-02-27,2025-10-09,59.77,In Progress
TKT-85184,zcowan@example.com,Bethany Lopez,Refund,Email,Katherine,3,,2025-06-20,2025-04-01,1.82,Escalated
TKT-89357,cparks@example.com,Alisha Fernandez,,Chat,,2,Medium,2025-06-28,2025-02-24,36.99,In Progress
TKT-69266,,Tammy Rodriguez,Billing,Pigeon Carrier,Bot,,High ,2025-04-09,2025-08-22,40.45,Closed
TKT-28866,juanhernandez@example.org,,Refund,Pigeon Carrier,,3,L,2025-06-20,2025-01-08,37.38,Resolved
TKT-79791,pmullen@example.org,Joseph Rivera,Refund,Social Media,Bot,5,L,2025-06-18,2025-05-11,9.73,Open
TKT-55394,joseschmidt@example.net,Andrea Ross,Billing,Chat,,1,H,2025-11-07,2025-09-17,57.07,
TKT-21337,robinfleming@example.net,,Technical Support,Pigeon Carrier,,1,Medium ,2025-05-31,2025-10-15,36.9,Escalated
TKT-95064,georgeho@example.com,,,Pigeon Carrier,,2,Medium,2025-04-01,2025-09-23,18.12,Closed
TKT-68607,valerieellis@example.net,Valerie Vargas,Login Issue,Phone,Bot,1,High,2025-09-25,2025-08-23,40.43,Escalated
,jacquelinehodges@example.com,Brent Juarez,Refund,Chat,Bot,2,H,2025-03-23,2025-05-31,32.53,Resolved
TKT-93471,uray@example.com,Traci Johnson,Refund,Social Media,,4,L,2025-10-25,2025-07-14,5.74,In Progress
TKT-42890,johnsonjessica@example.net,,Technical Support,Social Media,Bot,2,L,2025-06-18,2025-01-03,22.22,Open
TKT-94968,samanthaharris@example.net,Adam Robinson,,Email,Deborah,3,High,2025-05-21,2025-06-16,6.08,Closed
TKT-90239,mmaldonado@example.net,Makayla Vargas,Feature Request,Chat,,3,Medium,2025-06-18,2025-05-25,2.16,Resolved
TKT-16745,dariusvazquez@example.com,Steven Carter,Login Issue,Chat,Bot,,Med ,2025-07-23,,71.19,In Progress
TKT-19709,uhenry@example.net,Michael Davis,Login Issue,,Jeanne,2,Low,2025-04-15,2025-02-04,21.85,Resolved
TKT-97963,iperez@example.com,H̩l̩n Davis,Login Issue,Chat,Bot,5,H,2025-05-26,2025-05-29,30.22,Closed
TKT-17839,samanthalong@example.org,Dr. Lindsey Pugh PhD,Billing,Email,,3,Urgent,2025-11-02,2025-07-07,13.3,Resolved
TKT-74659,csherman@example.org,Sandra Glover,,Email,Mario,3,Med,2025-04-13,2025-03-08,26.38,Escalated
TKT-89073,,,Technical Support,Email,,5,H,2025-01-11,2025-01-09,,Escalated
TKT-18189,leekimberly@example.net,Deborah Harmon,Feature Request,Email,Bot,2,H ,2025-10-14,,32.49,Resolved
TKT-25027,dawnjones@example.net,Debra Sellers,,Social Media,Michael,1,Med,2025-10-14,2025-03-13,38.04,Resolved
TKT-74598,laura89@example.com,Jason Harris,Login Issue,Social Media,Bot,4,Med,2025-09-08,2025-06-17,35.04,Escalated
TKT-52074,ivillarreal@example.com,Joshua Yoder,Login Issue,,,1,H ,2025-06-19,2025-07-31,60.17,Open
TKT-30330,oramirez@example.org,Kristin Garcia,,Chat,Bot,5,H,2025-09-15,2025-05-04,62.81,Escalated
TKT-21316,bowmanjoseph@example.net,Adam Faulkner,Feature Request,Phone,,2,,2025-10-23,2025-02-10,53.79,Resolved
TKT-24646,brianaguilar@example.org,Mrs. Kristin Cross,Technical Support,Pigeon Carrier,Derek,1,Low,2025-11-21,2025-11-11,57.65,Open
TKT-36238,egill@example.com,Stephanie Gray,Login Issue,Social Media,,3,Low,2025-05-16,2025-02-02,66.95,In Progress
TKT-55399,hortonkirk@example.net,Emily Bryan,Billing,Pigeon Caarrier,,,H,2025-06-18,2025-06-09,19.53,
TKT-50561,christine44@example.net,Scott King,Feature Request,Social Media,Matthew,2,Low,,2025-10-29,29.72,Resolved
TKT-64130,michael57@example.com,Christopher Taylor,Feature Request,Pigeon Caarrier,Amy,1,Urgent,2025-04-14,2025-04-15,10.31,Open
TKT-93492,amcdonald@example.net,Seth Glass,Login Issue,Pigeon Carrier,,2,,2025-02-27,2025-09-07,65.32,Closed
TKT-25066,michael43@example.org,Deanna Watson,Billing,Social Media,Bot,3,,,2025-11-23,19.88,In Progress
TKT-41120,darylochoa@example.net,Molly Oneal,Billing,Phone,,3,,2025-05-20,2025-06-27,33.75,Resolved
TKT-53731,vmoody@example.org,Stephanie Mitchell,Login Issue,Social Media,Bot,4,H,2025-11-03,,58.12,Open
TKT-25006,shawstephanie@example.org,Julie Snyder,Feature Request,,Bot,3,H,2025-07-02,,,Closed
TKT-34282,bryantariana@example.org,Bethany Bowman,Refund,Sociaal Mediaa,,2,Medium,2025-06-25,,,In Progress
TKT-49553,carla45@example.org,Christina Kim,Login Issue,Social Media,,5,Medium,2025-06-21,2025-01-07,3.49,
TKT-51382,michaelmcintyre@example.org,Ryan Nelson,Technical Support,Social Media,Bot,2,Med,2025-11-16,2025-08-19,18.63,Closed
TKT-80288,wgarcia@example.com,,,Email,,1,L,2025-02-12,2025-01-30,68.9,In Progress
TKT-56124,wbenjamin@example.net,Heather Cole,Login Issue,Sociaal Mediaa,Amanda,1,Urgent,2025-11-05,2025-03-18,50.39,
TKT-28850,,Julia May DVM,Feature Request,Pigeon Carrier,James,4,High,2025-10-26,2025-05-19,13.04,Open
TKT-20053,hconner@example.com,Karen Leonard,Login Issue,Social Media,,4,Low,2025-06-08,2025-02-09,0.55,Open
TKT-99762,willisjessica@example.org,Justin Vaughn,Feature Request,Pigeon Carrier,Bot,3,H,2025-10-23,2025-07-11,71.63,Open
TKT-85942,jasmine37@example.org,Travis Holmes Jr.,Login Issue,Phone,Bot,3,Med,2025-04-27,2025-05-11,34.35,Open
TKT-74228,sarawhite@example.com,Shannon Shannon,Billing,Phone,,5,Urgent,2025-10-12,2025-11-26,35.71,Escalated
TKT-32680,chelsea70@example.org,Jacob Pacheco,Billing,Pigeon Carrier,,1,Med,2025-01-17,2025-04-21,39.45,Closed
TKT-44535,miguel78@example.com,,Feature Request,Social Media,Bot,5,L,2025-02-04,2025-10-14,47.11,Open
TKT-96747,nicole96@example.org,Christian Ross,Technical Support,Chat,Bot,1,Med,2025-02-01,2025-01-26,58.37,
TKT-81056,rachael46@example.com,Mckenzie Best,Technical Support,Email,Billy,3,High,2025-03-06,2025-05-30,61.21,
TKT-89987,,Kara Bolton,,Pigeon Carrier,,,Low,2025-02-03,2025-11-22,17.67,Closed
TKT-24426,hcox@example.net,Tasha Thomas,Login Issue,Phone,John,2,Urgent,2025-06-05,2025-04-27,,Escalated
TKT-86551,bradyjoyce@example.net,Monica Adams,Billing,,Monique,3,Medium,2025-05-12,2025-09-13,67.59,Escalated
TKT-66021,,James Mcdonald,Refund,Chat,,1,L,,2025-01-07,9.53,Escalated
,andersonjason@example.com,Andrew Cunningham,Billing,Email,,4,Medium,2025-03-23,2025-03-21,16.49,Closed
TKT-11357,roberto80@example.org,Nathaniel Miller,Technical Support,Pigeon Carrier,,5,Low,2025-08-10,2025-07-21,9.74,Open
TKT-70988,travis86@example.net,Ashley Mayer,Login Issue,Phone,Bot,4,Urgent ,2025-11-10,2025-11-08,15.79,Escalated
TKT-60761,stevenjackson@example.net,Robin Shelton,Billing,Pigeon Carrier,,5,Urgent,2025-03-23,,15.29,Open
TKT-28340,justincollins@example.net,Jared Park,Refund,,Wendy,1,L,2025-09-15,2025-05-03,4.83,Resolved
TKT-34153,joseph26@example.com,Eric Williams,,Chat,,1,Medium,2025-06-16,2025-08-30,31.47,Closed
TKT-67170,,Carol Briggs,Login Issue,Social Media,Bot,3,Urgent,2025-07-10,2025-07-08,,In Progress
TKT-19593,graymichael@example.com,Cheyenne Howell,Feature Request,Pigeon Carrier,,2,Urgent,2025-02-05,2025-02-03,19.23,Resolved
TKT-60614,dcollins@example.com,Austin Bryant,Refund,,Bot,4,,2025-08-03,2025-11-30,57.85,
,cody12@example.org,Douglas Shepherd,Technical Support,Social Media,Kristin,4,H,2025-05-24,,25.47,Open
TKT-44061,jessica03@example.net,Tiffany Lester,Refund,Chat,Glenn,5,Med ,,2025-08-26,53.4,Open
TKT-10830,franktonya@example.org,Susan Hebert,Feature Request,Phone,Bot,4,Low ,2025-11-09,2025-10-31,,Closed
TKT-14731,jasonli@example.com,Andrew Harvey,,Pigeon Carrier,Bot,2,Low,2025-05-22,2025-05-09,64.5,In Progress
,kyleconley@example.org,Julie Martin,,Social Media,Ian,4,L,2025-08-28,2025-01-02,56.39,Resolved
TKT-14128,fisheranthony@example.org,Susan Scott,Billing,Email,Bot,,L,2025-11-12,2025-07-13,46.36,
TKT-77657,uwinters@example.org,Stephanie Henderson,Technical Support,Pigeon Carrier,Bot,2,Medium,2025-01-10,2025-07-24,0.58,Open
,boydalicia@example.com,Michael Brown,Refund,Social Media,,2,Urgent,2025-07-22,2025-02-28,30.93,Closed
TKT-10848,vhughes@example.net,Jon Moore,Refund,Pigeon Carrier,Bot,3,H,2025-08-11,2025-10-29,10.58,Open
,lewisryan@example.com,,Feature Request,Social Media,,5,Urgent,2025-10-04,2025-09-27,,Closed
TKT-96318,othompson@example.org,David Schmidt,Technical Support,Phone,,4,Low,,2025-05-15,38.71,Open
TKT-67827,ashleywillis@example.com,Jamie Bell,Technical Support,Social Media,Julie,1,Urgent,2025-10-18,2025-05-27,49.03,
TKT-81315,,Timothy Hill,Refund,Phone,Mandy,3,High,2025-07-31,2025-04-02,38.9,Escalated
TKT-12208,joseph02@example.net,Steven Maldonado,Login Issue,Social Media,Bot,3,L,,,12.39,Escalated
TKT-79915,,Patricia Martinez,Billing,Pigeon Carrier,Bot,3,Urgent,2025-04-05,2025-02-10,24.08,Resolved
TKT-91168,ujensen@example.net,Angela Luna,Billing,Pigeon Carrier,,5,Med,2025-06-21,,2.23,Resolved
TKT-90030,lisajohnson@example.com,Jeanne Petersen,Login Issue,Phone,Bot,2,Low,2025-08-21,2025-03-06,58.27,Escalated
TKT-96564,kimbell@example.net,Alicia Velez,Refund,Pigeon Carrier,Bot,5,,2025-10-23,2025-07-22,32.56,In Progress
TKT-35294,mreyes@example.net,April Black,Billing,Phone,Bot,5,Medium,2025-08-04,2025-05-17,37.04,
TKT-36210,vsanchez@example.com,Kelly Hill,Feature Request,Phone,,3,Urgent,2025-04-14,2025-04-02,12.41,In Progress
TKT-95920,nathan12@example.org,Hannah Ross,Refund,Pigeon Carrier,,5,Urgent,2025-09-08,,71.75,Escalated
TKT-57318,christinaaguilar@example.com,Megan Brown,Billing,,,5,High,2025-02-14,2025-02-22,41.87,Escalated
TKT-38454,newtonpatrick@example.net,,Billing,Pigeon Carrier,Bot,,H,,2025-09-03,24.6,Escalated
TKT-95948,,Jeffrey Gutierrez,Technical Support,Email,Carolyn,4,Medium,2025-08-25,2025-05-07,29.94,
TKT-21899,kimberlygarcia@example.com,Kimberly Estes MD,Refund,,Megan,3,High,,2025-06-05,11.0,Closed
,emilybell@example.org,Javier Choi,Login Issue,Phone,Bot,1,Medium,2025-03-21,2025-06-10,49.78,In Progress
TKT-65371,lisapierce@example.com,Randy Ayers,Billing,Pigeon Carrier,,3,Low,2025-11-03,2025-02-13,7.32,Open
TKT-52213,edwardsjennifer@example.com,Ryan Martinez,Feature Request,Email,Steven,1,High,2025-01-13,2025-04-20,62.81,Resolved
TKT-78718,karendavenport@example.com,James Ellis,Billing,Phone,,5,Low,2025-04-12,2025-09-12,11.62,Escalated
TKT-40249,,Lauren Norris,,Social Media,,3,Urgent,2025-03-22,2025-03-04,5.49,Escalated
TKT-17663,marcmichael@example.net,James Clarke,Technical Support,Phone,,1,Low,2025-02-15,2025-02-13,,Closed
TKT-43209,ejimenez@example.com,Shannon Pennington,Login Issue,Phone,,5,High,2025-02-02,2025-01-31,64.4,Escalated
TKT-48380,jeffreydaniel@example.com,Edward Baldwin,Login Issue,Chat,,1,High,2025-05-14,2025-05-14,13.27,
TKT-95195,,Laurie Branch,Billing,Phone,Bot,2,Med,2025-05-06,,,In Progress
TKT-80502,gilberthenry@example.org,Christopher Allison,Technical Support,Email,Bot,1,,2025-08-08,2025-05-23,14.84,Closed
TKT-99953,,Howard Woods,Login Issue,Phone,Bot,5,L,2025-06-10,2025-06-01,42.18,Resolved
TKT-61311,keith41@example.com,Alvin Valenzuela,Feature Request,Phone,Bot,4,Urgent,2025-06-19,2025-06-13,37.05,In Progress
TKT-88474,robert59@example.com,Meghan Avila MD,Technical Support,Chat,Nicole,5,Urgent,2025-07-01,2025-10-17,17.27,
TKT-23983,mariarichardson@example.com,Allen Martin,Billing,,Bot,1,H,2025-11-02,2025-11-28,52.18,Escalated
TKT-33002,,Caitlin James,Login Issue,,,,Urgent,2025-07-14,2025-02-23,13.86,
TKT-68148,wardjason@example.net,Paula Gross,Refund,Social Media,Bot,3,,2025-04-01,2025-04-19,38.74,Resolved
TKT-19232,juliecampbell@example.com,,Login Issue,Chat,Bot,4,Low,2025-01-30,2025-06-21,41.39,
TKT-77479,carolinematthews@example.org,James Walls,Feature Request,Chat,Bot,1,Low,2025-02-04,2025-07-15,23.8,Resolved
TKT-59768,kylemcdonald@example.com,Julia Smith,Login Issue,Pigeon Carrier,Bot,4,Urgent,2025-08-14,2025-11-27,71.54,Open
TKT-57586,,Rachel Davis,Refund,Chat,,2,High,2025-07-21,2025-11-11,26.31,Resolved
TKT-71510,sbush@example.org,Erik Lewis,Technical Support,Chat,,3,H,,2025-09-17,40.13,Escalated
TKT-37210,xvargas@example.org,Patrick Moore,Refund,Chat,,3,Urgent ,2025-10-10,2025-01-20,22.01,In Progress
TKT-88621,christopher64@example.org,Christopher Schultz,Login Issue,Chat,Barry,1,L,2025-09-10,2025-02-06,,
TKT-87957,mscott@example.net,James Fisher,Technical Support,Chat,Bot,1,Low ,2025-10-11,2025-08-22,31.86,Escalated
TKT-77431,patricksimpson@example.com,Tanya Chas̩,Technical Support,Chat,,4,Urgent ,2025-10-02,2025-08-22,24.7,Open
TKT-93567,,Amanda Smith,Feature Request,Phone,Michael,4,Urgent,,2025-11-11,51.54,Open
TKT-46661,jane97@example.net,Joshua Dennis,Technical Support,Social Media,,2,,2025-02-21,2025-01-06,37.3,Resolved
,corey72@example.net,Kelly Hubbard,Login Issue,Email,,4,Medium,,2025-08-22,18.46,Open
TKT-18495,renee03@example.com,Deborah Holmes,Feature Request,Email,Bot,2,Urgent,2025-11-16,2025-03-19,3.18,Resolved
TKT-11798,qrodriguez@example.org,Jason Snyder,Billing,Phone,,5,H,2025-12-01,2025-02-23,9.31,Open
TKT-52545,thoffman@example.com,Erin Carey MD,Billing,Email,Bot,1,Med,2025-04-19,2025-06-04,27.64,Resolved
TKT-65280,tsullivan@example.net,Gregory Garcia II,Technical Support,Chat,Bot,4,Med ,2025-06-22,2025-10-23,33.75,Escalated
TKT-72981,,Robert Miller,Technical Support,Sociaal Mediaa,Bot,3,Urgent ,,2025-11-21,63.08,In Progress
TKT-82268,burnscurtis@example.org,Mrs. Donna Tucker MD,Billing,Social Media,Bot,4,H,,2025-07-23,59.27,In Progress
TKT-28605,mary37@example.org,Patrick Lang,Login Issue,Chaat,,1,Med,2025-02-19,2025-05-23,69.76,Escalated
TKT-32914,rgarner@example.net,Mary James,Feature Request,,,2,Low,2025-11-09,,18.13,Closed
TKT-30566,,Jonathan Neal,Technical Support,Social Media,,5,Urgent,2025-04-27,2025-02-20,10.11,Open
TKT-76095,barkermonica@example.net,Jason Hall,Technical Support,Sociaal Mediaa,,4,H ,2025-08-23,2025-08-19,20.79,Open
TKT-98345,ecarr@example.org,Anthony Klein,Feature Request,Email,,1,High,,2025-04-03,44.37,Closed
TKT-41005,nramirez@example.com,Robin Miller,Feature Request,Pigeon Carrier,Bot,5,High,2025-06-07,2025-05-20,,Open
TKT-56198,blakebennett@example.com,,Feature Request,Chat,Bot,5,High ,2025-03-01,2025-06-26,62.67,In Progress
TKT-34004,lleblanc@example.net,Brian Price,Billing,Email,,1,L,2025-08-02,2025-08-30,49.24,Escalated
TKT-47841,grahammaria@example.org,,Technical Support,Pigeon Carrier,,4,,,2025-02-08,32.96,Escalated
TKT-80097,pattersonseth@example.org,Michael Bender,Technical Support,Pigeon Caarrier,Bot,5,Low,2025-01-04,2025-06-01,19.88,
TKT-34496,garciacaroline@example.com,,,Phone,Bot,4,Low,2025-11-02,2025-01-14,47.18,Escalated
TKT-57467,tammy23@example.net,Michael Taylor,Feature Request,Social Media,John,2,H,2025-07-03,,12.61,Closed
TKT-61101,leroy53@example.org,Christopher Wilson,Feature Request,Email,Bot,2,Urgent,2025-08-25,2025-10-26,33.09,Escalated
